ime,spol,leto_rojstva,leto_smrti,nominacija,oskar,stevilo,prvi_film
Anthony Franciosa,M,1928,2006,Stranska,False,0,"Hatful of Rain, A"
Anthony Franciosa,M,1928,2006,Stranska,True,0,"Hatful of Rain, A"
James Franco,M,1978,~,Glavna,False,1,127 Hours
James Franco,M,1978,~,Glavna,True,0,127 Hours
James Franco,M,1978,~,Stranska,False,0,127 Hours
James Franco,M,1978,~,Stranska,True,0,127 Hours
Brendan Fraser,M,1968,~,Glavna,False,0,"Whale, The"
Brendan Fraser,M,1968,~,Glavna,True,1,"Whale, The"
Brendan Fraser,M,1968,~,Stranska,False,0,"Whale, The"
Brendan Fraser,M,1968,~,Stranska,True,0,"Whale, The"
Morgan Freeman,M,1937,~,Glavna,False,3,Million Dollar Baby
Morgan Freeman,M,1937,~,Glavna,True,0,Million Dollar Baby
Morgan Freeman,M,1937,~,Stranska,False,1,Million Dollar Baby
Morgan Freeman,M,1937,~,Stranska,True,1,Million Dollar Baby
Leonard Frey,M,1938,1988,Glavna,False,0,Fiddler on the Roof
Leonard Frey,M,1938,1988,Glavna,True,0,Fiddler on the Roof
Leonard Frey,M,1938,1988,Stranska,False,1,Fiddler on the Roof
Leonard Frey,M,1938,1988,Stranska,True,0,Fiddler on the Roof
Brenda Fricker,F,1945,~,Glavna,False,0,My Left Foot
Brenda Fricker,F,1945,~,Glavna,True,0,My Left Foot
Brenda Fricker,F,1945,~,Stranska,False,0,My Left Foot
Brenda Fricker,F,1945,~,Stranska,True,1,My Left Foot
Clark Gable,M,1901,1960,Glavna,False,2,It Happened One Night
Clark Gable,M,1901,1960,Glavna,True,1,It Happened One Night
Clark Gable,M,1901,1960,Stranska,False,0,It Happened One Night
Clark Gable,M,1901,1960,Stranska,True,0,It Happened One Night
Lady Gaga,F,1986,~,Glavna,False,1,"Star Is Born, A"
Lady Gaga,F,1986,~,Glavna,True,0,"Star Is Born, A"
Lady Gaga,F,1986,~,Stranska,False,0,"Star Is Born, A"
Lady Gaga,F,1986,~,Stranska,True,0,"Star Is Born, A"
Greta Garbo,F,1905,1990,Glavna,False,3,Anna Christie
Greta Garbo,F,1905,1990,Glavna,True,0,Anna Christie
Greta Garbo,F,1905,1990,Stranska,False,0,Anna Christie
Greta Garbo,F,1905,1990,Stranska,True,0,Anna Christie
Andy García,M,1956,~,Glavna,False,0,"Godfather Part III, The"
Andy García,M,1956,~,Glavna,True,0,"Godfather Part III, The"
Andy García,M,1956,~,Stranska,False,1,"Godfather Part III, The"
Andy García,M,1956,~,Stranska,True,0,"Godfather Part III, The"
Vincent Gardenia,M,1920,1992,Glavna,False,0,Bang the Drum Slowly
Vincent Gardenia,M,1920,1992,Glavna,True,0,Bang the Drum Slowly
Vincent Gardenia,M,1920,1992,Stranska,False,2,Bang the Drum Slowly
Vincent Gardenia,M,1920,1992,Stranska,True,0,Bang the Drum Slowly
Ava Gardner,F,1922,1990,Glavna,False,1,Mogambo
Ava Gardner,F,1922,1990,Glavna,True,0,Mogambo
Ava Gardner,F,1922,1990,Stranska,False,0,Mogambo
Ava Gardner,F,1922,1990,Stranska,True,0,Mogambo
Andrew Garfield,M,1983,~,Glavna,False,2,Hacksaw Ridge
Andrew Garfield,M,1983,~,Glavna,True,0,Hacksaw Ridge
Andrew Garfield,M,1983,~,Stranska,False,0,Hacksaw Ridge
Andrew Garfield,M,1983,~,Stranska,True,0,Hacksaw Ridge
John Garfield,M,1913,1952,Glavna,False,1,Body and Soul
John Garfield,M,1913,1952,Glavna,True,0,Body and Soul
John Garfield,M,1913,1952,Stranska,False,1,Body and Soul
John Garfield,M,1913,1952,Stranska,True,0,Body and Soul
William Gargan,M,1905,1979,Glavna,False,0,They Knew What They Wanted
William Gargan,M,1905,1979,Glavna,True,0,They Knew What They Wanted
William Gargan,M,1905,1979,Stranska,False,1,They Knew What They Wanted
William Gargan,M,1905,1979,Stranska,True,0,They Knew What They Wanted
Judy Garland,F,1922,1969,Glavna,False,1,"Star Is Born, A"
Judy Garland,F,1922,1969,Glavna,True,0,"Star Is Born, A"
Judy Garland,F,1922,1969,Stranska,False,1,"Star Is Born, A"
Judy Garland,F,1922,1969,Stranska,True,0,"Star Is Born, A"
James Garner,M,1928,2014,Glavna,False,1,Murphy's Romance
James Garner,M,1928,2014,Glavna,True,0,Murphy's Romance
James Garner,M,1928,2014,Stranska,False,0,Murphy's Romance
James Garner,M,1928,2014,Stranska,True,0,Murphy's Romance
Teri Garr,F,1944,2024,Glavna,False,0,Tootsie
Teri Garr,F,1944,2024,Glavna,True,0,Tootsie
Teri Garr,F,1944,2024,Stranska,False,1,Tootsie
Teri Garr,F,1944,2024,Stranska,True,0,Tootsie
Greer Garson,F,1904,1996,Glavna,False,6,Mrs. Miniver
Greer Garson,F,1904,1996,Glavna,True,1,Mrs. Miniver
Greer Garson,F,1904,1996,Stranska,False,0,Mrs. Miniver
Greer Garson,F,1904,1996,Stranska,True,0,Mrs. Miniver
Janet Gaynor,F,1906,1984,Glavna,False,1,7th Heaven
Janet Gaynor,F,1906,1984,Glavna,True,1,7th Heaven
Janet Gaynor,F,1906,1984,Stranska,False,0,7th Heaven
Janet Gaynor,F,1906,1984,Stranska,True,0,7th Heaven
Michael V. Gazzo,M,1923,1995,Glavna,False,0,"Godfather Part II, The"
Michael V. Gazzo,M,1923,1995,Glavna,True,0,"Godfather Part II, The"
Michael V. Gazzo,M,1923,1995,Stranska,False,1,"Godfather Part II, The"
Michael V. Gazzo,M,1923,1995,Stranska,True,0,"Godfather Part II, The"
Leo Genn,M,1905,1978,Glavna,False,0,Quo Vadis
Leo Genn,M,1905,1978,Glavna,True,0,Quo Vadis
Leo Genn,M,1905,1978,Stranska,False,1,Quo Vadis
Leo Genn,M,1905,1978,Stranska,True,0,Quo Vadis
Chief Dan George,M,1899,1981,Glavna,False,0,Little Big Man
Chief Dan George,M,1899,1981,Glavna,True,0,Little Big Man
Chief Dan George,M,1899,1981,Stranska,False,1,Little Big Man
Chief Dan George,M,1899,1981,Stranska,True,0,Little Big Man
Gladys George,F,1904,1954,Glavna,False,1,Valiant Is the Word for Carrie
Gladys George,F,1904,1954,Glavna,True,0,Valiant Is the Word for Carrie
Gladys George,F,1904,1954,Stranska,False,0,Valiant Is the Word for Carrie
Gladys George,F,1904,1954,Stranska,True,0,Valiant Is the Word for Carrie
Paul Giamatti,M,1967,~,Glavna,False,1,Cinderella Man
Paul Giamatti,M,1967,~,Glavna,True,0,Cinderella Man
Paul Giamatti,M,1967,~,Stranska,False,1,Cinderella Man
Paul Giamatti,M,1967,~,Stranska,True,0,Cinderella Man
Giancarlo Giannini,M,1942,~,Glavna,False,1,Seven Beauties
Giancarlo Giannini,M,1942,~,Glavna,True,0,Seven Beauties
Giancarlo Giannini,M,1942,~,Stranska,False,0,Seven Beauties
Giancarlo Giannini,M,1942,~,Stranska,True,0,Seven Beauties
John Gielgud,M,1904,2000,Glavna,False,0,Arthur
John Gielgud,M,1904,2000,Glavna,True,0,Arthur
John Gielgud,M,1904,2000,Stranska,False,1,Arthur
John Gielgud,M,1904,2000,Stranska,True,1,Arthur
Jack Gilford,M,1907,1990,Glavna,False,0,Save the Tiger
Jack Gilford,M,1907,1990,Glavna,True,0,Save the Tiger
Jack Gilford,M,1907,1990,Stranska,False,1,Save the Tiger
Jack Gilford,M,1907,1990,Stranska,True,0,Save the Tiger
Lillian Gish,F,1893,1993,Glavna,False,0,Duel in the Sun
Lillian Gish,F,1893,1993,Glavna,True,0,Duel in the Sun
Lillian Gish,F,1893,1993,Stranska,False,1,Duel in the Sun
Lillian Gish,F,1893,1993,Stranska,True,0,Duel in the Sun
Lily Gladstone,F,1986,~,Glavna,False,1,Killers of the Flower Moon
Lily Gladstone,F,1986,~,Glavna,True,0,Killers of the Flower Moon
Lily Gladstone,F,1986,~,Stranska,False,0,Killers of the Flower Moon
Lily Gladstone,F,1986,~,Stranska,True,0,Killers of the Flower Moon
Jackie Gleason,M,1916,1987,Glavna,False,0,"Hustler, The"
Jackie Gleason,M,1916,1987,Glavna,True,0,"Hustler, The"
Jackie Gleason,M,1916,1987,Stranska,False,1,"Hustler, The"
Jackie Gleason,M,1916,1987,Stranska,True,0,"Hustler, The"
James Gleason,M,1882,1959,Glavna,False,0,Here Comes Mr. Jordan
James Gleason,M,1882,1959,Glavna,True,0,Here Comes Mr. Jordan
James Gleason,M,1882,1959,Stranska,False,1,Here Comes Mr. Jordan
James Gleason,M,1882,1959,Stranska,True,0,Here Comes Mr. Jordan
Brendan Gleeson,M,1955,~,Glavna,False,0,"Banshees of Inisherin, The"
Brendan Gleeson,M,1955,~,Glavna,True,0,"Banshees of Inisherin, The"
Brendan Gleeson,M,1955,~,Stranska,False,1,"Banshees of Inisherin, The"
Brendan Gleeson,M,1955,~,Stranska,True,0,"Banshees of Inisherin, The"
Paulette Goddard,F,1910,1990,Glavna,False,0,So Proudly We Hail!
Paulette Goddard,F,1910,1990,Glavna,True,0,So Proudly We Hail!
Paulette Goddard,F,1910,1990,Stranska,False,1,So Proudly We Hail!
Paulette Goddard,F,1910,1990,Stranska,True,0,So Proudly We Hail!
Whoopi Goldberg,F,1955,~,Glavna,False,1,Ghost
Whoopi Goldberg,F,1955,~,Glavna,True,0,Ghost
Whoopi Goldberg,F,1955,~,Stranska,False,0,Ghost
Whoopi Goldberg,F,1955,~,Stranska,True,1,Ghost
Thomas Gomez,M,1905,1971,Glavna,False,0,Ride the Pink Horse
Thomas Gomez,M,1905,1971,Glavna,True,0,Ride the Pink Horse
Thomas Gomez,M,1905,1971,Stranska,False,1,Ride the Pink Horse
Thomas Gomez,M,1905,1971,Stranska,True,0,Ride the Pink Horse
Cuba Gooding Jr.,M,1968,~,Glavna,False,0,Jerry Maguire
Cuba Gooding Jr.,M,1968,~,Glavna,True,0,Jerry Maguire
Cuba Gooding Jr.,M,1968,~,Stranska,False,0,Jerry Maguire
Cuba Gooding Jr.,M,1968,~,Stranska,True,1,Jerry Maguire
Dexter Gordon,M,1923,1990,Glavna,False,1,Round Midnight
Dexter Gordon,M,1923,1990,Glavna,True,0,Round Midnight
Dexter Gordon,M,1923,1990,Stranska,False,0,Round Midnight
Dexter Gordon,M,1923,1990,Stranska,True,0,Round Midnight
Ruth Gordon,F,1896,1985,Glavna,False,0,Rosemary's Baby
Ruth Gordon,F,1896,1985,Glavna,True,0,Rosemary's Baby
Ruth Gordon,F,1896,1985,Stranska,False,1,Rosemary's Baby
Ruth Gordon,F,1896,1985,Stranska,True,1,Rosemary's Baby
Ryan Gosling,M,1980,~,Glavna,False,2,Half Nelson
Ryan Gosling,M,1980,~,Glavna,True,0,Half Nelson
Ryan Gosling,M,1980,~,Stranska,False,1,Half Nelson
Ryan Gosling,M,1980,~,Stranska,True,0,Half Nelson
Louis Gossett Jr.,M,1936,2024,Glavna,False,0,"Officer and a Gentleman, An"
Louis Gossett Jr.,M,1936,2024,Glavna,True,0,"Officer and a Gentleman, An"
Louis Gossett Jr.,M,1936,2024,Stranska,False,0,"Officer and a Gentleman, An"
Louis Gossett Jr.,M,1936,2024,Stranska,True,1,"Officer and a Gentleman, An"
Elliott Gould,M,1938,~,Glavna,False,0,Bob & Carol & Ted & Alice
Elliott Gould,M,1938,~,Glavna,True,0,Bob & Carol & Ted & Alice
Elliott Gould,M,1938,~,Stranska,False,1,Bob & Carol & Ted & Alice
Elliott Gould,M,1938,~,Stranska,True,0,Bob & Carol & Ted & Alice
Gloria Grahame,F,1923,1981,Glavna,False,0,"Bad and the Beautiful, The"
Gloria Grahame,F,1923,1981,Glavna,True,0,"Bad and the Beautiful, The"
Gloria Grahame,F,1923,1981,Stranska,False,1,"Bad and the Beautiful, The"
Gloria Grahame,F,1923,1981,Stranska,True,1,"Bad and the Beautiful, The"
Cary Grant,M,1904,1986,Glavna,False,2,Penny Serenade
Cary Grant,M,1904,1986,Glavna,True,0,Penny Serenade
Cary Grant,M,1904,1986,Stranska,False,0,Penny Serenade
Cary Grant,M,1904,1986,Stranska,True,0,Penny Serenade
Lee Grant,F,1925 *,~,Glavna,False,0,Shampoo
Lee Grant,F,1925 *,~,Glavna,True,0,Shampoo
Lee Grant,F,1925 *,~,Stranska,False,3,Shampoo
Lee Grant,F,1925 *,~,Stranska,True,1,Shampoo
Richard E. Grant,M,1957,~,Glavna,False,0,Can You Ever Forgive Me?
Richard E. Grant,M,1957,~,Glavna,True,0,Can You Ever Forgive Me?
Richard E. Grant,M,1957,~,Stranska,False,1,Can You Ever Forgive Me?
Richard E. Grant,M,1957,~,Stranska,True,0,Can You Ever Forgive Me?
Bonita Granville,F,1923,1988,Glavna,False,0,These Three
Bonita Granville,F,1923,1988,Glavna,True,0,These Three
Bonita Granville,F,1923,1988,Stranska,False,1,These Three
Bonita Granville,F,1923,1988,Stranska,True,0,These Three
Graham Greene,M,1952,~,Glavna,False,0,Dances with Wolves
Graham Greene,M,1952,~,Glavna,True,0,Dances with Wolves
Graham Greene,M,1952,~,Stranska,False,1,Dances with Wolves
Graham Greene,M,1952,~,Stranska,True,0,Dances with Wolves
Sydney Greenstreet,M,1879,1954,Glavna,False,0,"Maltese Falcon, The"
Sydney Greenstreet,M,1879,1954,Glavna,True,0,"Maltese Falcon, The"
Sydney Greenstreet,M,1879,1954,Stranska,False,1,"Maltese Falcon, The"
Sydney Greenstreet,M,1879,1954,Stranska,True,0,"Maltese Falcon, The"
Joel Grey,M,1932,~,Glavna,False,0,Cabaret
Joel Grey,M,1932,~,Glavna,True,0,Cabaret
Joel Grey,M,1932,~,Stranska,False,0,Cabaret
Joel Grey,M,1932,~,Stranska,True,1,Cabaret
Corinne Griffith,F,1894,1979,Glavna,False,1,"Divine Lady, The"
Corinne Griffith,F,1894,1979,Glavna,True,0,"Divine Lady, The"
Corinne Griffith,F,1894,1979,Stranska,False,0,"Divine Lady, The"
Corinne Griffith,F,1894,1979,Stranska,True,0,"Divine Lady, The"
Hugh Griffith,M,1912,1980,Glavna,False,0,Ben-Hur
Hugh Griffith,M,1912,1980,Glavna,True,0,Ben-Hur
Hugh Griffith,M,1912,1980,Stranska,False,1,Ben-Hur
Hugh Griffith,M,1912,1980,Stranska,True,1,Ben-Hur
Melanie Griffith,F,1957,~,Glavna,False,1,Working Girl
Melanie Griffith,F,1957,~,Glavna,True,0,Working Girl
Melanie Griffith,F,1957,~,Stranska,False,0,Working Girl
Melanie Griffith,F,1957,~,Stranska,True,0,Working Girl
Rachel Griffiths,F,1968,~,Glavna,False,0,Hilary and Jackie
Rachel Griffiths,F,1968,~,Glavna,True,0,Hilary and Jackie
Rachel Griffiths,F,1968,~,Stranska,False,1,Hilary and Jackie
Rachel Griffiths,F,1968,~,Stranska,True,0,Hilary and Jackie
Alec Guinness,M,1914,2000,Glavna,False,1,"Bridge on the River Kwai, The"
Alec Guinness,M,1914,2000,Glavna,True,1,"Bridge on the River Kwai, The"
Alec Guinness,M,1914,2000,Stranska,False,2,"Bridge on the River Kwai, The"
Alec Guinness,M,1914,2000,Stranska,True,0,"Bridge on the River Kwai, The"
Edmund Gwenn,M,1877,1959,Glavna,False,0,Miracle on 34th Street
Edmund Gwenn,M,1877,1959,Glavna,True,0,Miracle on 34th Street
Edmund Gwenn,M,1877,1959,Stranska,False,1,Miracle on 34th Street
Edmund Gwenn,M,1877,1959,Stranska,True,1,Miracle on 34th Street
Jake Gyllenhaal,M,1980,~,Glavna,False,0,Brokeback Mountain
Jake Gyllenhaal,M,1980,~,Glavna,True,0,Brokeback Mountain
Jake Gyllenhaal,M,1980,~,Stranska,False,1,Brokeback Mountain
Jake Gyllenhaal,M,1980,~,Stranska,True,0,Brokeback Mountain
Maggie Gyllenhaal,F,1977,~,Glavna,False,0,Crazy Heart
Maggie Gyllenhaal,F,1977,~,Glavna,True,0,Crazy Heart
Maggie Gyllenhaal,F,1977,~,Stranska,False,1,Crazy Heart
Maggie Gyllenhaal,F,1977,~,Stranska,True,0,Crazy Heart
Joan Hackett,F,1934,1983,Glavna,False,0,Only When I Laugh
Joan Hackett,F,1934,1983,Glavna,True,0,Only When I Laugh
Joan Hackett,F,1934,1983,Stranska,False,1,Only When I Laugh
Joan Hackett,F,1934,1983,Stranska,True,0,Only When I Laugh
Gene Hackman,M,1930,~,Glavna,False,1,"French Connection, The [w 16]"
Gene Hackman,M,1930,~,Glavna,True,1,"French Connection, The [w 16]"
Gene Hackman,M,1930,~,Stranska,False,2,"French Connection, The [w 16]"
Gene Hackman,M,1930,~,Stranska,True,1,"French Connection, The [w 16]"
Jean Hagen,F,1923,1977,Glavna,False,0,Singin' in the Rain
Jean Hagen,F,1923,1977,Glavna,True,0,Singin' in the Rain
Jean Hagen,F,1923,1977,Stranska,False,1,Singin' in the Rain
Jean Hagen,F,1923,1977,Stranska,True,0,Singin' in the Rain
Jackie Earle Haley,M,1961,~,Glavna,False,0,Little Children
Jackie Earle Haley,M,1961,~,Glavna,True,0,Little Children
Jackie Earle Haley,M,1961,~,Stranska,False,1,Little Children
Jackie Earle Haley,M,1961,~,Stranska,True,0,Little Children
Grayson Hall,F,1922,1985,Glavna,False,0,"Night of the Iguana, The"
Grayson Hall,F,1922,1985,Glavna,True,0,"Night of the Iguana, The"
Grayson Hall,F,1922,1985,Stranska,False,1,"Night of the Iguana, The"
Grayson Hall,F,1922,1985,Stranska,True,0,"Night of the Iguana, The"
Tom Hanks,M,1956,~,Glavna,False,3,Philadelphia [w 17]
Tom Hanks,M,1956,~,Glavna,True,2,Philadelphia [w 17]
Tom Hanks,M,1956,~,Stranska,False,1,Philadelphia [w 17]
Tom Hanks,M,1956,~,Stranska,True,0,Philadelphia [w 17]
Marcia Gay Harden,F,1959,~,Glavna,False,0,Pollock
Marcia Gay Harden,F,1959,~,Glavna,True,0,Pollock
Marcia Gay Harden,F,1959,~,Stranska,False,1,Pollock
Marcia Gay Harden,F,1959,~,Stranska,True,1,Pollock
Ann Harding,F,1902,1981,Glavna,False,1,Holiday
Ann Harding,F,1902,1981,Glavna,True,0,Holiday
Ann Harding,F,1902,1981,Stranska,False,0,Holiday
Ann Harding,F,1902,1981,Stranska,True,0,Holiday
Tom Hardy,M,1977,~,Glavna,False,0,"Revenant, The"
Tom Hardy,M,1977,~,Glavna,True,0,"Revenant, The"
Tom Hardy,M,1977,~,Stranska,False,1,"Revenant, The"
Tom Hardy,M,1977,~,Stranska,True,0,"Revenant, The"
Tess Harper,F,1950,~,Glavna,False,0,Crimes of the Heart
Tess Harper,F,1950,~,Glavna,True,0,Crimes of the Heart
Tess Harper,F,1950,~,Stranska,False,1,Crimes of the Heart
Tess Harper,F,1950,~,Stranska,True,0,Crimes of the Heart
Woody Harrelson,M,1961,~,Glavna,False,1,"People vs. Larry Flynt, The"
Woody Harrelson,M,1961,~,Glavna,True,0,"People vs. Larry Flynt, The"
Woody Harrelson,M,1961,~,Stranska,False,2,"People vs. Larry Flynt, The"
Woody Harrelson,M,1961,~,Stranska,True,0,"People vs. Larry Flynt, The"
Barbara Harris,F,1935,2018,Glavna,False,0,Who Is Harry Kellerman...?
Barbara Harris,F,1935,2018,Glavna,True,0,Who Is Harry Kellerman...?
Barbara Harris,F,1935,2018,Stranska,False,1,Who Is Harry Kellerman...?
Barbara Harris,F,1935,2018,Stranska,True,0,Who Is Harry Kellerman...?
Ed Harris,M,1950,~,Glavna,False,1,Pollock
Ed Harris,M,1950,~,Glavna,True,0,Pollock
Ed Harris,M,1950,~,Stranska,False,3,Pollock
Ed Harris,M,1950,~,Stranska,True,0,Pollock
Julie Harris,F,1925,2013,Glavna,False,1,"Member of the Wedding, The"
Julie Harris,F,1925,2013,Glavna,True,0,"Member of the Wedding, The"
Julie Harris,F,1925,2013,Stranska,False,0,"Member of the Wedding, The"
Julie Harris,F,1925,2013,Stranska,True,0,"Member of the Wedding, The"
Naomie Harris,F,1976,~,Glavna,False,0,Moonlight
Naomie Harris,F,1976,~,Glavna,True,0,Moonlight
Naomie Harris,F,1976,~,Stranska,False,1,Moonlight
Naomie Harris,F,1976,~,Stranska,True,0,Moonlight
Richard Harris,M,1930,2002,Glavna,False,2,This Sporting Life
Richard Harris,M,1930,2002,Glavna,True,0,This Sporting Life
Richard Harris,M,1930,2002,Stranska,False,0,This Sporting Life
Richard Harris,M,1930,2002,Stranska,True,0,This Sporting Life
Rosemary Harris,F,1927,~,Glavna,False,0,Tom & Viv
Rosemary Harris,F,1927,~,Glavna,True,0,Tom & Viv
Rosemary Harris,F,1927,~,Stranska,False,1,Tom & Viv
Rosemary Harris,F,1927,~,Stranska,True,0,Tom & Viv
Rex Harrison,M,1908,1990,Glavna,False,1,My Fair Lady
Rex Harrison,M,1908,1990,Glavna,True,1,My Fair Lady
Rex Harrison,M,1908,1990,Stranska,False,0,My Fair Lady
Rex Harrison,M,1908,1990,Stranska,True,0,My Fair Lady
Elizabeth Hartman,F,1943,1987,Glavna,False,1,"Patch of Blue, A"
Elizabeth Hartman,F,1943,1987,Glavna,True,0,"Patch of Blue, A"
Elizabeth Hartman,F,1943,1987,Stranska,False,0,"Patch of Blue, A"
Elizabeth Hartman,F,1943,1987,Stranska,True,0,"Patch of Blue, A"
Laurence Harvey,M,1928,1973,Glavna,False,1,Room at the Top
Laurence Harvey,M,1928,1973,Glavna,True,0,Room at the Top
Laurence Harvey,M,1928,1973,Stranska,False,0,Room at the Top
Laurence Harvey,M,1928,1973,Stranska,True,0,Room at the Top
Anne Hathaway,F,1982,~,Glavna,False,1,Les Misérables
Anne Hathaway,F,1982,~,Glavna,True,0,Les Misérables
Anne Hathaway,F,1982,~,Stranska,False,0,Les Misérables
Anne Hathaway,F,1982,~,Stranska,True,1,Les Misérables
Ethan Hawke,M,1970,~,Glavna,False,0,Training Day
Ethan Hawke,M,1970,~,Glavna,True,0,Training Day
Ethan Hawke,M,1970,~,Stranska,False,2,Training Day
Ethan Hawke,M,1970,~,Stranska,True,0,Training Day
John Hawkes,M,1959,~,Glavna,False,0,Winter's Bone
John Hawkes,M,1959,~,Glavna,True,0,Winter's Bone
John Hawkes,M,1959,~,Stranska,False,1,Winter's Bone
John Hawkes,M,1959,~,Stranska,True,0,Winter's Bone
Sally Hawkins,F,1976,~,Glavna,False,1,"Shape of Water, The"
Sally Hawkins,F,1976,~,Glavna,True,0,"Shape of Water, The"
Sally Hawkins,F,1976,~,Stranska,False,1,"Shape of Water, The"
Sally Hawkins,F,1976,~,Stranska,True,0,"Shape of Water, The"
Goldie Hawn,F,1945,~,Glavna,False,1,Cactus Flower
Goldie Hawn,F,1945,~,Glavna,True,0,Cactus Flower
Goldie Hawn,F,1945,~,Stranska,False,0,Cactus Flower
Goldie Hawn,F,1945,~,Stranska,True,1,Cactus Flower
Nigel Hawthorne,M,1929,2001,Glavna,False,1,"Madness of King George, The"
Nigel Hawthorne,M,1929,2001,Glavna,True,0,"Madness of King George, The"
Nigel Hawthorne,M,1929,2001,Stranska,False,0,"Madness of King George, The"
Nigel Hawthorne,M,1929,2001,Stranska,True,0,"Madness of King George, The"
Sessue Hayakawa,M,1889,1973,Glavna,False,0,"Bridge on the River Kwai, The"
Sessue Hayakawa,M,1889,1973,Glavna,True,0,"Bridge on the River Kwai, The"
Sessue Hayakawa,M,1889,1973,Stranska,False,1,"Bridge on the River Kwai, The"
Sessue Hayakawa,M,1889,1973,Stranska,True,0,"Bridge on the River Kwai, The"
Salma Hayek,F,1966,~,Glavna,False,1,Frida
Salma Hayek,F,1966,~,Glavna,True,0,Frida
Salma Hayek,F,1966,~,Stranska,False,0,Frida
Salma Hayek,F,1966,~,Stranska,True,0,Frida
Helen Hayes,F,1900,1993,Glavna,False,0,"Sin of Madelon Claudet, The [w 18]"
Helen Hayes,F,1900,1993,Glavna,True,1,"Sin of Madelon Claudet, The [w 18]"
Helen Hayes,F,1900,1993,Stranska,False,0,"Sin of Madelon Claudet, The [w 18]"
Helen Hayes,F,1900,1993,Stranska,True,1,"Sin of Madelon Claudet, The [w 18]"
Susan Hayward,F,1917,1975,Glavna,False,4,I Want to Live!
Susan Hayward,F,1917,1975,Glavna,True,1,I Want to Live!
Susan Hayward,F,1917,1975,Stranska,False,0,I Want to Live!
Susan Hayward,F,1917,1975,Stranska,True,0,I Want to Live!
Eileen Heckart,F,1919,2001,Glavna,False,0,Butterflies Are Free
Eileen Heckart,F,1919,2001,Glavna,True,0,Butterflies Are Free
Eileen Heckart,F,1919,2001,Stranska,False,1,Butterflies Are Free
Eileen Heckart,F,1919,2001,Stranska,True,1,Butterflies Are Free
Lucas Hedges,M,1996,~,Glavna,False,0,Manchester by the Sea
Lucas Hedges,M,1996,~,Glavna,True,0,Manchester by the Sea
Lucas Hedges,M,1996,~,Stranska,False,1,Manchester by the Sea
Lucas Hedges,M,1996,~,Stranska,True,0,Manchester by the Sea
Van Heflin,M,1908,1971,Glavna,False,0,Johnny Eager
Van Heflin,M,1908,1971,Glavna,True,0,Johnny Eager
Van Heflin,M,1908,1971,Stranska,False,0,Johnny Eager
Van Heflin,M,1908,1971,Stranska,True,1,Johnny Eager
Mariel Hemingway,F,1961,~,Glavna,False,0,Manhattan
Mariel Hemingway,F,1961,~,Glavna,True,0,Manhattan
Mariel Hemingway,F,1961,~,Stranska,False,1,Manhattan
Mariel Hemingway,F,1961,~,Stranska,True,0,Manhattan
Brian Tyree Henry,M,1982,~,Glavna,False,0,Causeway
Brian Tyree Henry,M,1982,~,Glavna,True,0,Causeway
Brian Tyree Henry,M,1982,~,Stranska,False,1,Causeway
Brian Tyree Henry,M,1982,~,Stranska,True,0,Causeway
Justin Henry,M,1971,~,Glavna,False,0,Kramer vs. Kramer
Justin Henry,M,1971,~,Glavna,True,0,Kramer vs. Kramer
Justin Henry,M,1971,~,Stranska,False,1,Kramer vs. Kramer
Justin Henry,M,1971,~,Stranska,True,0,Kramer vs. Kramer
Taraji P. Henson,F,1970,~,Glavna,False,0,"Curious Case of Benjamin Button, The"
Taraji P. Henson,F,1970,~,Glavna,True,0,"Curious Case of Benjamin Button, The"
Taraji P. Henson,F,1970,~,Stranska,False,1,"Curious Case of Benjamin Button, The"
